;Season;Lg;W;L;Finish;Age;Ht.;Wt.;G;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Team;Year
1389;2002-03;NBA;50;32;2;28.1;6-7;229.0;82;19930.0;3091;6856;0.451;486.0;1367.0;0.356;2605;5489;0.475;1562;2129;0.734;1078.0;2554.0;3632.0;1909;639.0;470.0;1192.0;1874;8230;LAL;2002
1390;2001-02;NBA;58;24;2;27.9;6-7;227.0;82;19780.0;3150;6840;0.461;510.0;1439.0;0.354;2640;5401;0.489;1494;2138;0.699;1022.0;2607.0;3629.0;1882;625.0;478.0;1040.0;1823;8304;LAL;2001
1391;2000-01;NBA;56;26;1;29.2;6-7;226.0;82;19905.0;3109;6685;0.465;439.0;1275.0;0.344;2670;5410;0.494;1594;2333;0.683;1085.0;2583.0;3668.0;1888;564.0;490.0;1184.0;1872;8251;LAL;2000
1392;1999-00;NBA;67;15;1;29.2;6-7;227.0;82;19805.0;3137;6836;0.459;344.0;1047.0;0.329;2793;5789;0.482;1649;2368;0.696;1117.0;2738.0;3855.0;1921;613.0;534.0;1143.0;1841;8267;LAL;1999
1393;1998-99;NBA;31;19;2;27.5;6-7;227.0;50;12050.0;1841;3935;0.468;241.0;685.0;0.352;1600;3250;0.492;1027;1503;0.683;619.0;1482.0;2101.0;1095;389.0;287.0;754.0;1231;4950;LAL;1998
1394;1997-98;NBA;61;21;2;25.8;6-6;220.0;82;19830.0;3146;6536;0.481;497.0;1415.0;0.351;2649;5121;0.517;1863;2743;0.679;1079.0;2471.0;3550.0;2009;734.0;556.0;1256.0;1859;8652;LAL;1997
1395;1996-97;NBA;56;26;2;26.5;6-6;216.0;82;19930.0;3018;6642;0.454;551.0;1500.0;0.367;2467;5142;0.48;1613;2330;0.692;1092.0;2414.0;3506.0;1845;740.0;575.0;1222.0;1818;8200;LAL;1996
1396;1995-96;NBA;53;29;2;27.1;6-6;204.0;82;19680.0;3216;6706;0.48;477.0;1359.0;0.351;2739;5347;0.512;1529;2049;0.746;995.0;2303.0;3298.0;2080;722.0;516.0;1163.0;1702;8438;LAL;1995
1397;1994-95;NBA;48;34;3;25.9;6-7;204.0;82;19905.0;3284;7088;0.463;525.0;1492.0;0.352;2759;5596;0.493;1523;2072;0.735;1126.0;2316.0;3442.0;2078;750.0;563.0;1243.0;1933;8616;LAL;1994
1398;1993-94;NBA;33;49;5;26.5;6-6;206.0;82;19755.0;3291;7316;0.45;241.0;803.0;0.3;3050;6513;0.468;1410;1967;0.717;1260.0;2204.0;3464.0;1983;751.0;461.0;1197.0;1877;8233;LAL;1993
1399;1992-93;NBA;39;43;5;28.0;6-7;213.0;82;19830.0;3309;6994;0.473;187.0;626.0;0.299;3122;6368;0.49;1741;2304;0.756;1103.0;2288.0;3391.0;2013;782.0;431.0;1266.0;1778;8546;LAL;1992
1400;1991-92;NBA;43;39;6;28.3;6-6;208.0;82;19830.0;3183;6977;0.456;119.0;445.0;0.267;3064;6532;0.469;1744;2278;0.766;1156.0;2196.0;3352.0;1803;756.0;400.0;1089.0;1543;8229;LAL;1991
1401;1990-91;NBA;58;24;2;28.4;6-7;217.0;82;19830.0;3343;6911;0.484;226.0;744.0;0.304;3117;6167;0.505;1805;2261;0.798;1078.0;2440.0;3518.0;2091;642.0;384.0;1203.0;1524;8717;LAL;1990
1402;1989-90;NBA;63;19;1;28.9;6-7;211.0;82;19855.0;3434;7010;0.49;309.0;841.0;0.367;3125;6169;0.507;1902;2417;0.787;1097.0;2460.0;3557.0;2232;655.0;445.0;1226.0;1737;9079;LAL;1989
1403;1988-89;NBA;57;25;1;29.5;6-7;211.0;82;19805.0;3584;7143;0.502;227.0;667.0;0.34;3357;6476;0.518;2011;2508;0.802;1094.0;2612.0;3706.0;2282;724.0;421.0;1344.0;1672;9406;LAL;1988
1404;1987-88;NBA;62;20;1;28.9;6-7;211.0;82;19805.0;3576;7078;0.505;142.0;478.0;0.297;3434;6600;0.52;1956;2480;0.789;1073.0;2491.0;3564.0;2347;672.0;404.0;1318.0;1715;9250;LAL;1987
1405;1986-87;NBA;65;17;1;27.8;6-7;209.0;82;19730.0;3740;7245;0.516;164.0;447.0;0.367;3576;6798;0.526;2012;2550;0.789;1127.0;2515.0;3642.0;2428;728.0;482.0;1358.0;1853;9656;LAL;1986
1406;1985-86;NBA;62;20;1;28.1;6-8;210.0;82;19830.0;3834;7343;0.522;138.0;409.0;0.337;3696;6934;0.533;1812;2329;0.778;1101.0;2555.0;3656.0;2433;693.0;419.0;1467.0;2031;9618;LAL;1985
1407;1984-85;NBA;62;20;1;27.4;6-7;208.0;82;19755.0;3952;7254;0.545;90.0;295.0;0.305;3862;6959;0.555;1702;2232;0.763;1063.0;2550.0;3613.0;2575;695.0;481.0;1537.0;1931;9696;LAL;1984
1408;1983-84;NBA;54;28;1;27.5;6-7;206.0;82;19780.0;3854;7250;0.532;58.0;226.0;0.257;3796;7024;0.54;1712;2272;0.754;1095.0;2499.0;3594.0;2455;726.0;478.0;1578.0;2054;9478;LAL;1983
1409;1982-83;NBA;58;24;1;26.9;6-7;200.0;82;19730.0;3964;7512;0.528;10.0;96.0;0.104;3954;7416;0.533;1495;2031;0.736;1235.0;2433.0;3668.0;2519;844.0;479.0;1584.0;1931;9433;LAL;1982
1410;1981-82;NBA;57;25;1;26.8;6-7;199.0;82;19855.0;3919;7585;0.517;13.0;94.0;0.138;3906;7491;0.521;1549;2161;0.717;1258.0;2505.0;3763.0;2356;848.0;517.0;1468.0;1999;9400;LAL;1981
1411;1980-81;NBA;54;28;2;27.0;6-7;196.0;82;19805.0;3780;7382;0.512;17.0;94.0;0.181;3763;7288;0.516;1540;2113;0.729;1165.0;2491.0;3656.0;2363;808.0;551.0;1557.0;1955;9117;LAL;1980
1412;1979-80;NBA;60;22;1;26.2;6-7;202.0;82;19880.0;3898;7368;0.529;20.0;100.0;0.2;3878;7268;0.534;1622;2092;0.775;1085.0;2653.0;3738.0;2413;774.0;546.0;1639.0;1784;9438;LAL;1979
1413;1978-79;NBA;47;35;3;27.1;6-6;203.0;82;19780.0;3827;7397;0.517;;;;3827;7397;0.517;1606;2088;0.769;949.0;2557.0;3506.0;2338;793.0;500.0;1569.0;1851;9260;LAL;1978
1414;1977-78;NBA;45;37;4;25.7;6-6;204.0;82;19805.0;3734;7672;0.487;;;;3734;7672;0.487;1576;2095;0.752;1136.0;2647.0;3783.0;2229;802.0;409.0;1548.0;1964;9044;LAL;1977
1415;1976-77;NBA;53;29;1;27.2;6-6;208.0;82;19805.0;3663;7657;0.478;;;;3663;7657;0.478;1437;1941;0.74;1177.0;2628.0;3805.0;2057;801.0;445.0;1538.0;1867;8763;LAL;1976
1416;1975-76;NBA;40;42;4;28.1;6-6;202.0;82;19705.0;3547;7622;0.465;;;;3547;7622;0.465;1670;2164;0.772;1132.0;2870.0;4002.0;1939;674.0;528.0;1612.0;2025;8764;LAL;1975
1417;1974-75;NBA;30;52;5;28.2;6-5;205.0;82;19855.0;3409;7577;0.45;;;;3409;7577;0.45;1641;2182;0.752;1312.0;2763.0;4075.0;2091;755.0;423.0;1785.0;2079;8459;LAL;1974
1418;1973-74;NBA;47;35;1;28.7;6-6;210.0;82;19755.0;3536;7803;0.453;;;;3536;7803;0.453;1879;2443;0.769;1365.0;2970.0;4335.0;2179;794.0;653.0;1913.0;2032;8951;LAL;1973
1419;1972-73;NBA;60;22;1;30.3;6-5;214.0;82;19755.0;3740;7819;0.478;;;;3740;7819;0.478;1679;2264;0.742;;;4562.0;2302;;;;1636;9159;LAL;1972
1420;1971-72;NBA;69;13;1;29.5;6-5;211.0;82;19755.0;3920;7998;0.49;;;;3920;7998;0.49;2080;2833;0.734;;;4628.0;2232;;;;1636;9920;LAL;1971
1421;1970-71;NBA;48;34;1;28.2;6-5;211.0;82;19755.0;3739;7857;0.476;;;;3739;7857;0.476;1933;2717;0.711;;;4269.0;2205;;;;1709;9411;LAL;1970
1422;1969-70;NBA;46;36;2;27.7;6-5;206.0;82;19830.0;3668;7952;0.461;;;;3668;7952;0.461;1991;2641;0.754;;;4154.0;2030;;;;1896;9327;LAL;1969
1423;1968-69;NBA;55;27;1;29.5;6-6;216.0;82;19905.0;3574;7620;0.469;;;;3574;7620;0.469;2056;3161;0.65;;;4749.0;2068;;;;1773;9204;LAL;1968
1424;1967-68;NBA;52;30;2;27.8;6-5;202.0;82;19855.0;3827;8031;0.477;;;;3827;8031;0.477;2283;3143;0.726;;;5225.0;1983;;;;2152;9937;LAL;1967
1425;1966-67;NBA;36;45;3;27.1;6-5;200.0;81;19565.0;3786;8466;0.447;;;;3786;8466;0.447;2192;2917;0.751;;;5415.0;1906;;;;2168;9764;LAL;1966
1426;1965-66;NBA;45;35;1;26.5;6-5;200.0;80;19250.0;3597;8109;0.444;;;;3597;8109;0.444;2363;3057;0.773;;;5334.0;1936;;;;2035;9557;LAL;1965
1427;1964-65;NBA;49;31;1;26.4;6-5;203.0;80;19350.0;3336;7628;0.437;;;;3336;7628;0.437;2276;2984;0.763;;;5231.0;1601;;;;1998;8948;LAL;1964
1428;1963-64;NBA;42;38;3;26.3;6-5;204.0;80;;3272;7438;0.44;;;;3272;7438;0.44;2230;2910;0.766;;;5025.0;1676;;;;1997;8774;LAL;1963
1429;1962-63;NBA;53;27;1;26.2;6-5;205.0;80;;3506;7948;0.441;;;;3506;7948;0.441;2230;2931;0.761;;;5282.0;1739;;;;1775;9242;LAL;1962
1430;1961-62;NBA;54;26;1;25.9;6-5;204.0;80;;3552;8315;0.427;;;;3552;8315;0.427;2378;3240;0.734;;;5600.0;1878;;;;2057;9482;LAL;1961
1431;1960-61;NBA;36;43;2;25.2;6-5;204.0;79;;3401;8430;0.403;;;;3401;8430;0.403;2204;2999;0.735;;;5816.0;1728;;;;2043;9006;LAL;1960
1432;1959-60;NBA;25;50;3;25.0;6-5;204.0;75;;3040;7884;0.386;;;;3040;7884;0.386;1965;2691;0.73;;;5432.0;1444;;;;1813;8045;LAL;1959
1433;1958-59;NBA;33;39;2;25.7;6-5;207.0;72;;2779;7084;0.392;;;;2779;7084;0.392;2071;2718;0.762;;;5149.0;1373;;;;1874;7629;LAL;1958
1434;1957-58;NBA;19;53;4;25.9;6-5;206.0;72;;2660;7192;0.37;;;;2660;7192;0.37;2246;3007;0.747;;;5189.0;1322;;;;1982;7566;LAL;1957
1435;1956-57;NBA;34;38;2;25.5;6-5;209.0;72;;2584;6965;0.371;;;;2584;6965;0.371;2195;2899;0.757;;;4581.0;1195;;;;1887;7363;LAL;1956
1436;1955-56;NBA;33;39;2;26.8;6-4;206.0;72;;2541;6543;0.388;;;;2541;6543;0.388;2066;2627;0.786;;;4133.0;1689;;;;1978;7148;LAL;1955
1437;1954-55;NBA;40;32;2;26.9;6-3;201.0;72;;2506;6465;0.388;;;;2506;6465;0.388;1873;2517;0.744;;;3865.0;1468;;;;1935;6885;LAL;1954
1438;1953-54;NBA;46;26;1;27.3;6-3;201.0;72;;2184;5803;0.376;;;;2184;5803;0.376;1512;2067;0.731;;;3752.0;1323;;;;1918;5880;LAL;1953
1439;1952-53;NBA;48;22;1;26.5;6-3;200.0;70;;2166;5559;0.39;;;;2166;5559;0.39;1641;2221;0.739;;;3406.0;1351;;;;1917;5973;LAL;1952
1440;1951-52;NBA;40;26;2;25.8;6-4;201.0;66;;2106;5733;0.367;;;;2106;5733;0.367;1436;1921;0.748;;;3543.0;1389;;;;1763;5648;LAL;1951
1441;1950-51;NBA;44;24;1;;;;68;;2084;5590;0.373;;;;2084;5590;0.373;1464;1989;0.736;;;3409.0;1408;;;;1801;5632;LAL;1950
1442;1949-50;NBA;51;17;1;;;;68;;2139;5832;0.367;;;;2139;5832;0.367;1439;1943;0.741;;;;1406;;;;1672;5717;LAL;1949
1444;2022-23;NBA;22;60;5;23.9;6-6;217.0;82;19855.0;3533;7593;0.465;911.0;2640.0;0.345;2622;4953;0.529;1292;1739;0.743;965.0;2619.0;3584.0;2232;572.0;322.0;1253.0;1630;9269;SAS;2022
1445;2021-22;NBA;34;48;4;24.5;6-6;211.0;82;19805.0;3546;7601;0.467;925.0;2626.0;0.352;2621;4975;0.527;1262;1673;0.754;901.0;2815.0;3716.0;2289;626.0;403.0;1042.0;1483;9279;SAS;2021
1446;2020-21;NBA;33;39;3;26.2;6-6;214.0;72;17480.0;3014;6518;0.462;716.0;2046.0;0.35;2298;4472;0.514;1254;1584;0.792;669.0;2489.0;3158.0;1759;505.0;366.0;821.0;1293;7998;SAS;2020
1447;2019-20;NBA;32;39;4;27.6;6-6;216.0;71;17215.0;2995;6350;0.472;760.0;2021.0;0.376;2235;4329;0.516;1348;1664;0.81;640.0;2530.0;3170.0;1751;518.0;390.0;895.0;1377;8098;SAS;2019
1448;2018-19;NBA;48;34;2;28.8;6-6;218.0;82;19805.0;3468;7248;0.478;812.0;2071.0;0.392;2656;5177;0.513;1408;1720;0.819;757.0;2910.0;3667.0;2013;501.0;386.0;992.0;1487;9156;SAS;2018
1449;2017-18;NBA;47;35;3;29.3;6-6;214.0;82;19730.0;3202;6999;0.457;696.0;1977.0;0.352;2506;5022;0.499;1324;1715;0.772;849.0;2777.0;3626.0;1868;628.0;460.0;1078.0;1408;8424;SAS;2017
1450;2016-17;NBA;61;21;1;29.6;6-7;222.0;82;19805.0;3222;6864;0.469;753.0;1927.0;0.391;2469;4937;0.5;1440;1806;0.797;821.0;2777.0;3598.0;1954;655.0;484.0;1101.0;1498;8637;SAS;2016
1451;2015-16;NBA;67;15;1;30.3;6-7;223.0;82;19705.0;3289;6797;0.484;570.0;1518.0;0.375;2719;5279;0.515;1342;1672;0.803;770.0;2831.0;3601.0;2010;677.0;485.0;1071.0;1433;8490;SAS;2015
1452;2014-15;NBA;55;27;3;29.8;6-6;215.0;82;19955.0;3208;6854;0.468;677.0;1847.0;0.367;2531;5007;0.505;1368;1754;0.78;806.0;2772.0;3578.0;2000;657.0;444.0;1146.0;1564;8461;SAS;2014
1453;2013-14;NBA;62;20;1;28.9;6-6;213.0;82;19755.0;3326;6844;0.486;698.0;1757.0;0.397;2628;5087;0.517;1289;1642;0.785;762.0;2786.0;3548.0;2064;604.0;420.0;1180.0;1495;8639;SAS;2013
1454;2012-13;NBA;58;24;1;28.6;6-6;217.0;82;19880.0;3210;6675;0.481;663.0;1764.0;0.376;2547;4911;0.519;1365;1725;0.791;666.0;2721.0;3387.0;2058;695.0;446.0;1206.0;1427;8448;SAS;2012
1455;2011-12;NBA;50;16;1;27.5;6-6;221.0;66;15940.0;2611;5463;0.478;552.0;1405.0;0.393;2059;4058;0.507;1067;1427;0.748;683.0;2153.0;2836.0;1528;490.0;293.0;895.0;1143;6841;SAS;2011
1456;2010-11;NBA;61;21;1;28.8;6-6;217.0;82;19780.0;3148;6628;0.475;685.0;1727.0;0.397;2463;4901;0.503;1521;1984;0.767;829.0;2603.0;3432.0;1836;602.0;372.0;1101.0;1556;8502;SAS;2010
1457;2009-10;NBA;50;32;2;28.7;6-6;217.0;82;19780.0;3150;6659;0.473;554.0;1547.0;0.358;2596;5112;0.508;1458;1969;0.74;887.0;2621.0;3508.0;1829;516.0;381.0;1116.0;1669;8312;SAS;2009
1458;2008-09;NBA;54;28;1;30.4;6-6;213.0;82;19905.0;3042;6534;0.466;625.0;1620.0;0.386;2417;4914;0.492;1249;1641;0.761;728.0;2638.0;3366.0;1736;474.0;329.0;963.0;1546;7958;SAS;2008
1459;2007-08;NBA;56;26;2;31.4;6-6;212.0;82;19730.0;2938;6424;0.457;594.0;1610.0;0.369;2344;4814;0.487;1350;1774;0.761;771.0;2612.0;3383.0;1718;521.0;337.0;1035.0;1537;7820;SAS;2007
1460;2006-07;NBA;58;24;2;30.4;6-7;212.0;82;19780.0;2999;6328;0.474;595.0;1561.0;0.381;2404;4767;0.504;1486;1980;0.751;761.0;2577.0;3338.0;1814;587.0;417.0;1137.0;1588;8079;SAS;2006
1461;2005-06;NBA;63;19;1;29.8;6-7;210.0;82;19805.0;2993;6342;0.472;524.0;1362.0;0.385;2469;4980;0.496;1327;1891;0.702;851.0;2548.0;3399.0;1717;543.0;467.0;1126.0;1714;7837;SAS;2005
1462;2004-05;NBA;59;23;1;28.5;6-6;212.0;82;19805.0;2923;6450;0.453;507.0;1395.0;0.363;2416;5055;0.478;1535;2120;0.724;987.0;2489.0;3476.0;1771;613.0;543.0;1126.0;1717;7888;SAS;2004
1463;2003-04;NBA;57;25;2;27.3;6-7;215.0;82;19755.0;2842;6434;0.442;408.0;1140.0;0.358;2434;5294;0.46;1409;2069;0.681;1029.0;2669.0;3698.0;1676;661.0;537.0;1203.0;1667;7501;SAS;2003
1464;2002-03;NBA;60;22;1;28.4;6-7;213.0;82;19830.0;2908;6297;0.462;449.0;1270.0;0.354;2459;5027;0.489;1591;2194;0.725;939.0;2556.0;3495.0;1636;629.0;529.0;1295.0;1672;7856;SAS;2002
1465;2001-02;NBA;58;24;1;28.5;6-7;214.0;82;19855.0;2913;6363;0.458;438.0;1211.0;0.362;2475;5152;0.48;1668;2249;0.742;907.0;2566.0;3473.0;1643;625.0;537.0;1180.0;1575;7932;SAS;2001
1466;2000-01;NBA;58;24;1;29.5;6-7;216.0;82;19830.0;2884;6262;0.461;445.0;1094.0;0.407;2439;5168;0.472;1673;2340;0.715;902.0;2712.0;3614.0;1778;568.0;576.0;1145.0;1551;7886;SAS;2000
1467;1999-00;NBA;53;29;2;30.9;6-6;215.0;82;19855.0;2952;6393;0.462;330.0;882.0;0.374;2622;5511;0.476;1652;2214;0.746;927.0;2666.0;3593.0;1819;614.0;551.0;1233.0;1716;7886;SAS;1999
1468;1998-99;NBA;37;13;1;30.1;6-6;213.0;50;12075.0;1740;3812;0.456;172.0;521.0;0.33;1568;3291;0.476;988;1415;0.698;614.0;1584.0;2198.0;1101;421.0;351.0;759.0;1010;4640;SAS;1998
1469;1997-98;NBA;56;26;2;28.7;6-6;214.0;82;19830.0;2898;6187;0.468;302.0;863.0;0.35;2596;5324;0.488;1489;2164;0.688;984.0;2638.0;3622.0;1839;516.0;568.0;1318.0;1731;7587;SAS;1997
1470;1996-97;NBA;20;62;6;29.9;6-6;205.0;82;19730.0;2827;6391;0.442;378.0;1180.0;0.32;2449;5211;0.47;1386;1929;0.719;1101.0;2129.0;3230.0;1661;646.0;431.0;1243.0;1764;7418;SAS;1996
1471;1995-96;NBA;59;23;1;29.4;6-6;208.0;82;19780.0;3148;6602;0.477;518.0;1320.0;0.392;2630;5282;0.498;1663;2261;0.736;937.0;2586.0;3523.0;2044;645.0;536.0;1195.0;1820;8477;SAS;1995
1472;1994-95;NBA;62;20;1;29.0;6-6;208.0;82;19855.0;3236;6687;0.484;434.0;1158.0;0.375;2802;5529;0.507;1836;2487;0.738;1029.0;2661.0;3690.0;1919;656.0;456.0;1246.0;1871;8742;SAS;1994
1473;1993-94;NBA;55;27;2;29.0;6-7;207.0;82;19780.0;3178;6688;0.475;249.0;714.0;0.349;2929;5974;0.49;1597;2151;0.742;1189.0;2597.0;3786.0;1896;561.0;450.0;1198.0;1662;8202;SAS;1993
1474;1992-93;NBA;49;33;2;27.5;6-7;212.0;82;19855.0;3311;6762;0.49;236.0;692.0;0.341;3075;6070;0.507;1794;2346;0.765;919.0;2542.0;3461.0;2012;582.0;514.0;1227.0;1844;8652;SAS;1992
1475;1991-92;NBA;47;35;2;27.3;6-7;206.0;82;19780.0;3377;7090;0.476;118.0;404.0;0.292;3259;6686;0.487;1652;2246;0.736;1229.0;2552.0;3781.0;2010;729.0;608.0;1308.0;1799;8524;SAS;1991
1476;1990-91;NBA;55;27;1;26.0;6-7;205.0;82;19830.0;3409;6988;0.488;81.0;297.0;0.273;3328;6691;0.497;1883;2459;0.766;1131.0;2657.0;3788.0;2140;670.0;571.0;1445.0;1896;8782;SAS;1990
1477;1989-90;NBA;56;26;1;26.4;6-7;205.0;82;19730.0;3388;6997;0.484;54.0;226.0;0.239;3334;6771;0.492;1888;2535;0.745;1163.0;2474.0;3637.0;2037;799.0;554.0;1399.0;1854;8718;SAS;1989
1478;1988-89;NBA;21;61;5;25.6;6-6;203.0;82;19755.0;3469;7409;0.468;63.0;293.0;0.215;3406;7116;0.479;1651;2367;0.698;1295.0;2181.0;3476.0;2037;961.0;423.0;1712.0;2153;8652;SAS;1988
1479;1987-88;NBA;31;51;5;26.2;6-6;208.0;82;19805.0;3706;7559;0.49;133.0;412.0;0.323;3573;7147;0.5;1769;2412;0.733;1184.0;2335.0;3519.0;2344;739.0;468.0;1418.0;1991;9314;SAS;1987
1480;1986-87;NBA;28;54;6;27.1;6-6;206.0;82;19805.0;3532;7456;0.474;117.0;403.0;0.29;3415;7053;0.484;1701;2292;0.742;1285.0;2347.0;3632.0;2220;786.0;325.0;1406.0;1930;8882;SAS;1986
1481;1985-86;NBA;35;47;6;27.8;6-6;207.0;82;19805.0;3596;7104;0.506;46.0;196.0;0.235;3550;6908;0.514;1882;2523;0.746;1069.0;2413.0;3482.0;2260;800.0;390.0;1624.0;2115;9120;SAS;1985
1482;1984-85;NBA;41;41;5;28.1;6-6;205.0;82;19780.0;3698;7202;0.513;55.0;202.0;0.272;3643;7000;0.52;1961;2571;0.763;1127.0;2470.0;3597.0;2316;757.0;443.0;1542.0;2180;9412;SAS;1984
1483;1983-84;NBA;37;45;5;27.4;6-7;205.0;82;19980.0;3909;7721;0.506;79.0;263.0;0.3;3830;7458;0.514;1965;2604;0.755;1230.0;2528.0;3758.0;2361;685.0;491.0;1447.0;2146;9862;SAS;1983
1484;1982-83;NBA;53;29;1;27.2;6-7;204.0;82;19780.0;3697;7340;0.504;94.0;308.0;0.305;3603;7032;0.512;1887;2468;0.765;1232.0;2599.0;3831.0;2261;675.0;469.0;1504.0;2095;9375;SAS;1982
1485;1981-82;NBA;48;34;1;26.1;6-6;205.0;82;19755.0;3698;7613;0.486;64.0;252.0;0.254;3634;7361;0.494;1812;2335;0.776;1253.0;2537.0;3790.0;2257;600.0;555.0;1293.0;2217;9272;SAS;1981
1486;1980-81;NBA;52;30;1;26.7;6-7;203.0;82;19805.0;3571;7276;0.491;15.0;85.0;0.176;3556;7191;0.495;2052;2668;0.769;1304.0;2582.0;3886.0;2048;685.0;643.0;1533.0;2114;9209;SAS;1980
1487;1979-80;NBA;41;41;3;26.9;6-6;203.0;82;19755.0;3856;7738;0.498;52.0;206.0;0.252;3804;7532;0.505;2024;2528;0.801;1153.0;2515.0;3668.0;2326;771.0;333.0;1589.0;2103;9788;SAS;1979
1488;1978-79;NBA;48;34;1;27.3;6-7;201.0;82;19830.0;3927;7760;0.506;;;;3927;7760;0.506;1926;2423;0.795;1096.0;2619.0;3715.0;2313;829.0;509.0;1652.0;2071;9780;SAS;1978
1489;1977-78;NBA;52;30;1;26.9;6-7;202.0;82;19780.0;3794;7594;0.5;;;;3794;7594;0.5;1797;2234;0.804;1030.0;2594.0;3624.0;2240;797.0;553.0;1665.0;1871;9385;SAS;1977
1490;1976-77;NBA;44;38;3;25.8;6-6;202.0;82;19755.0;3711;7657;0.485;;;;3711;7657;0.485;2010;2522;0.797;1110.0;2550.0;3660.0;2115;857.0;499.0;1770.0;1966;9432;SAS;1976
1500;2022-23;NBA;22;60;4;22.1;6-6;214.0;82;19755.0;3329;7287;0.457;856.0;2619.0;0.327;2473;4668;0.53;1567;2078;0.754;1100.0;2695.0;3795.0;1835;600.0;374.0;1332.0;1679;9081;HOU;2022
1501;2021-22;NBA;20;62;5;24.1;6-5;212.0;82;19755.0;3229;7083;0.456;1105.0;3170.0;0.349;2124;3913;0.543;1434;2010;0.713;786.0;2660.0;3446.0;1932;600.0;382.0;1351.0;1692;8997;HOU;2021
1502;2020-21;NBA;17;55;5;26.5;6-5;219.0;72;17305.0;2826;6372;0.444;992.0;2923.0;0.339;1834;3449;0.532;1189;1606;0.74;671.0;2396.0;3067.0;1699;546.0;361.0;1060.0;1407;7833;HOU;2020
1503;2019-20;NBA;44;28;1;29.2;6-5;218.0;72;17380.0;2936;6512;0.451;1126.0;3261.0;0.345;1810;3251;0.557;1484;1876;0.791;704.0;2484.0;3188.0;1557;627.0;371.0;1057.0;1566;8482;HOU;2019
1504;2018-19;NBA;53;29;1;29.2;6-5;219.0;82;19830.0;3218;7163;0.449;1323.0;3721.0;0.356;1895;3442;0.551;1582;2001;0.791;836.0;2613.0;3449.0;1741;700.0;405.0;1094.0;1803;9341;HOU;2018
1505;2017-18;NBA;65;17;1;29.8;6-6;223.0;82;19755.0;3174;6906;0.46;1256.0;3470.0;0.362;1918;3436;0.558;1609;2061;0.781;739.0;2825.0;3564.0;1767;699.0;392.0;1135.0;1597;9213;HOU;2017
1506;2016-17;NBA;55;27;2;27.4;6-6;219.0;82;19780.0;3305;7152;0.462;1181.0;3306.0;0.357;2124;3846;0.552;1667;2177;0.766;892.0;2746.0;3638.0;2070;670.0;352.0;1240.0;1634;9458;HOU;2016
1507;2015-16;NBA;41;41;4;27.8;6-6;217.0;82;19830.0;3094;6847;0.452;878.0;2533.0;0.347;2216;4314;0.514;1671;2407;0.694;930.0;2601.0;3531.0;1821;821.0;430.0;1307.0;1790;8737;HOU;2015
1508;2014-15;NBA;56;26;1;27.6;6-6;211.0;82;19805.0;3032;6832;0.444;933.0;2680.0;0.348;2099;4152;0.506;1525;2133;0.715;958.0;2624.0;3582.0;1820;777.0;407.0;1366.0;1803;8522;HOU;2014
1509;2013-14;NBA;54;28;2;25.4;6-7;216.0;82;19830.0;3118;6603;0.472;779.0;2179.0;0.358;2339;4424;0.529;1814;2549;0.712;920.0;2797.0;3717.0;1755;621.0;461.0;1323.0;1676;8829;HOU;2013
1510;2012-13;NBA;45;37;3;24.4;6-7;221.0;82;19780.0;3124;6782;0.461;867.0;2369.0;0.366;2257;4413;0.511;1573;2087;0.754;909.0;2652.0;3561.0;1902;679.0;359.0;1348.0;1662;8688;HOU;2012
1511;2011-12;NBA;34;32;4;26.2;6-6;211.0;66;16065.0;2489;5543;0.449;478.0;1330.0;0.359;2011;4213;0.477;1018;1301;0.782;769.0;2014.0;2783.0;1404;496.0;319.0;955.0;1347;6474;HOU;2011
1512;2010-11;NBA;43;39;5;26.5;6-6;212.0;82;19880.0;3170;6975;0.454;677.0;1843.0;0.367;2493;5132;0.486;1668;2083;0.801;962.0;2549.0;3511.0;1955;581.0;371.0;1110.0;1641;8685;HOU;2010
1513;2009-10;NBA;42;40;3;26.0;6-6;212.0;82;19905.0;3094;6923;0.447;646.0;1838.0;0.351;2448;5085;0.481;1561;2022;0.772;971.0;2471.0;3442.0;1790;583.0;318.0;1188.0;1712;8395;HOU;2009
1514;2008-09;NBA;53;29;2;27.9;6-7;226.0;82;19805.0;2959;6526;0.453;621.0;1656.0;0.375;2338;4870;0.48;1531;1903;0.805;862.0;2662.0;3524.0;1662;548.0;355.0;1158.0;1553;8070;HOU;2008
1515;2007-08;NBA;55;27;3;28.3;6-7;221.0;82;19730.0;3003;6698;0.448;583.0;1707.0;0.342;2420;4991;0.485;1342;1848;0.726;1002.0;2659.0;3661.0;1757;598.0;420.0;1125.0;1609;7931;HOU;2007
1516;2006-07;NBA;52;30;3;28.2;6-7;219.0;82;19855.0;2906;6528;0.445;705.0;1893.0;0.372;2201;4635;0.475;1436;1906;0.753;880.0;2673.0;3553.0;1704;583.0;337.0;1162.0;1710;7953;HOU;2006
1517;2005-06;NBA;34;48;5;28.8;6-6;217.0;82;19830.0;2708;6252;0.433;469.0;1414.0;0.332;2239;4838;0.463;1502;1980;0.759;849.0;2565.0;3414.0;1580;588.0;320.0;1193.0;1863;7387;HOU;2005
